audit_id,date,store_id,store_name,store_format,city,region,auditor_name,brand,product_name,sku_code,variant,size_ml,shelf_facings,total_shelf_facings,share_of_shelf_pct,shelf_level,shelf_position,in_stock,out_of_stock_duration_days,shelf_price,promo_price,on_promotion,display_type,planogram_compliant,competitor_brand,notes
AUD00360,2024-08-16,STR6429,HyperCity,Hypermarket,Kolkata,East,Priya Sharma,Garnier,Garnier Color Protect Shampoo,GAR500COL32,Color Protect,500,3,55,5.45,Mid,Center-Left,True,0,271.27,255.33,True,Standard Shelf,True,Clinic Plus,
AUD00361,2024-04-18,STR8607,Metro Cash & Carry,Wholesale,Bangalore,South,Amit Singh,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA1000ARG18,Argan Oil,1000,2,49,4.08,Eye Level,Left,True,0,276.22,230.7,True,Clip Strip,True,Herbal Essences,
AUD00362,2024-10-05,STR3120,Apollo Pharmacy,Pharmacy,Hyderabad,South,Amit Singh,TRESemmé,TRESemmé Argan Oil Shampoo,TRE1000ARG89,Argan Oil,1000,1,50,2.0,Mid,Center,True,0,559.87,497.25,True,Standard Shelf,True,Garnier,
AUD00363,2024-04-02,STR7219,HyperCity,Hypermarket,Jaipur,North,Vikram Rao,Pantene,Pantene Anti-Dandruff Shampoo,PAN500ANT39,Anti-Dandruff,500,7,47,14.89,Eye Level,Center-Left,True,0,298.15,,False,Clip Strip,True,Herbal Essences,
AUD00364,2024-07-25,STR5053,Apollo Pharmacy,Pharmacy,Kolkata,East,Suresh Kumar,TRESemmé,TRESemmé Moisturizing Shampoo,TRE500MOI13,Moisturizing,500,4,59,6.78,Bottom,Center-Right,True,0,195.55,,False,End Cap,False,Head & Shoulders,
AUD00365,2024-04-28,STR8440,MedPlus,Pharmacy,Surat,West,Divya Nair,Dove,Dove Color Protect Shampoo,DOV1000COL46,Color Protect,1000,4,35,11.43,Top,Center-Right,True,0,118.93,,False,Standard Shelf,True,Herbal Essences,
AUD00366,2024-06-15,STR3241,MedPlus,Pharmacy,Bangalore,South,Vikram Rao,Clinic Plus,Clinic Plus Charcoal Shampoo,CLI400CHA84,Charcoal,400,1,38,2.63,Top,Left,True,0,505.59,,False,Free Standing Display,False,Rejoice,
AUD00367,2024-03-13,STR5753,HyperCity,Hypermarket,Bangalore,South,Anita Patel,Clinic Plus,Clinic Plus Keratin Shampoo,CLI500KER98,Keratin,500,1,33,3.03,Bottom,Right,True,0,160.18,,False,Standard Shelf,False,Sunsilk,
AUD00368,2024-02-25,STR1231,In & Out,Convenience,Bangalore,South,Neha Gupta,Dove,Dove Keratin Shampoo,DOV340KER11,Keratin,340,2,23,8.7,Bottom,Center-Right,True,0,647.44,,False,Clip Strip,True,L'Oréal,
AUD00369,2024-01-18,STR8005,QuickMart,Convenience,Hyderabad,South,Rahul Verma,Herbal Essences,Herbal Essences Smoothing Shampoo,HER400SMO15,Smoothing,400,7,23,30.43,Eye Level,Center-Right,True,0,643.72,,False,Standard Shelf,False,Head & Shoulders,
AUD00370,2024-07-24,STR1252,Wellness Forever,Pharmacy,Bangalore,South,Vikram Rao,Sunsilk,Sunsilk Moisturizing Shampoo,SUN500MOI64,Moisturizing,500,2,39,5.13,Top,Center-Left,True,0,205.6,,False,Standard Shelf,False,Herbal Essences,
AUD00371,2024-02-09,STR1777,Frank Ross,Pharmacy,Kolkata,East,Vikram Rao,TRESemmé,TRESemmé Repair & Care Shampoo,TRE200REP71,Repair & Care,200,2,58,3.45,Top,Center,True,0,344.1,,False,Standard Shelf,True,Dove,
AUD00372,2024-11-17,STR4882,QuickMart,Convenience,Pune,West,Suresh Kumar,Pantene,Pantene Moisturizing Shampoo,PAN1000MOI13,Moisturizing,1000,4,48,8.33,Top,Center,True,0,197.18,168.29,True,Clip Strip,False,Rejoice,
AUD00373,2024-02-08,STR5032,Apollo Pharmacy,Pharmacy,Bangalore,South,Divya Nair,Garnier,Garnier Volumizing Shampoo,GAR500VOL41,Volumizing,500,3,46,6.52,Eye Level,Center,True,0,508.82,,False,Free Standing Display,True,L'Oréal,
AUD00374,2024-01-13,STR4328,Reliance Fresh Extra,Hypermarket,Chennai,South,Amit Singh,Rejoice,Rejoice Argan Oil Shampoo,REJ1000ARG56,Argan Oil,1000,7,45,15.56,Bottom,Center-Left,True,0,246.97,,False,Clip Strip,True,L'Oréal,
AUD00375,2024-04-23,STR5729,Frank Ross,Pharmacy,Chennai,South,Rahul Verma,TRESemmé,TRESemmé Strengthening Shampoo,TRE1000STR35,Strengthening,1000,6,30,20.0,Top,Center-Right,True,0,113.29,,False,Standard Shelf,True,Dove,
AUD00376,2024-05-30,STR4013,Booker,Wholesale,Hyderabad,South,Divya Nair,Herbal Essences,Herbal Essences Keratin Shampoo,HER200KER82,Keratin,200,2,41,4.88,Mid,Center-Left,True,0,189.61,,False,Standard Shelf,True,Head & Shoulders,
AUD00377,2024-07-09,STR2224,Metro Cash & Carry,Wholesale,Delhi,North,Anita Patel,Dove,Dove Keratin Shampoo,DOV340KER96,Keratin,340,7,57,12.28,Eye Level,Center-Left,True,0,414.32,,False,Gondola End,False,Rejoice,
AUD00378,2024-05-11,STR1862,Costco India,Wholesale,Mumbai,West,Priya Sharma,L'Oréal,L'Oréal Volumizing Shampoo,L'O500VOL33,Volumizing,500,4,23,17.39,Top,Center-Left,True,0,433.48,,False,Clip Strip,True,Clinic Plus,
AUD00379,2024-01-23,STR4133,Nature's Basket,Supermarket,Ahmedabad,West,Divya Nair,Pantene,Pantene Argan Oil Shampoo,PAN1000ARG86,Argan Oil,1000,5,58,8.62,Mid,Center,True,0,193.37,,False,Clip Strip,False,Rejoice,
AUD00380,2024-11-26,STR8579,HyperCity,Hypermarket,Mumbai,West,Anita Patel,TRESemmé,TRESemmé Repair & Care Shampoo,TRE1000REP64,Repair & Care,1000,6,25,24.0,Mid,Center-Right,True,0,602.75,,False,Standard Shelf,False,Herbal Essences,
AUD00381,2024-04-13,STR1453,Nature's Basket,Supermarket,Surat,West,Divya Nair,Clinic Plus,Clinic Plus Smoothing Shampoo,CLI400SMO67,Smoothing,400,2,37,5.41,Top,Center-Right,True,0,266.16,,False,Gondola End,True,Sunsilk,
AUD00382,2024-11-18,STR7564,Wellness Forever,Pharmacy,Jaipur,North,Priya Sharma,Sunsilk,Sunsilk Moisturizing Shampoo,SUN200MOI50,Moisturizing,200,5,43,11.63,Bottom,Center-Left,True,0,486.42,447.73,True,Free Standing Display,True,TRESemmé,
AUD00383,2024-04-23,STR6762,Spencer's,Supermarket,Mumbai,West,Neha Gupta,Herbal Essences,Herbal Essences Repair & Care Shampoo,HER1000REP28,Repair & Care,1000,3,39,7.69,Mid,Center-Right,True,0,121.83,108.86,True,Gondola End,True,Dove,
AUD00384,2024-01-30,STR3893,Spencer's,Supermarket,Chennai,South,Rahul Verma,Pantene,Pantene Moisturizing Shampoo,PAN340MOI20,Moisturizing,340,8,29,27.59,Mid,Center-Right,True,0,113.77,92.95,True,Gondola End,False,Herbal Essences,
AUD00385,2024-03-28,STR2333,Frank Ross,Pharmacy,Bangalore,South,Priya Sharma,Dove,Dove Color Protect Shampoo,DOV1000COL33,Color Protect,1000,4,41,9.76,Eye Level,Left,True,0,238.98,,False,Clip Strip,False,Garnier,
AUD00386,2024-01-08,STR3825,Wellness Forever,Pharmacy,Bangalore,South,Divya Nair,Clinic Plus,Clinic Plus Volumizing Shampoo,CLI700VOL57,Volumizing,700,8,35,22.86,Mid,Center-Left,True,0,178.03,148.58,True,End Cap,True,Herbal Essences,
AUD00387,2024-06-15,STR2358,Spencer's,Supermarket,Ahmedabad,West,Neha Gupta,TRESemmé,TRESemmé Smoothing Shampoo,TRE400SMO56,Smoothing,400,6,23,26.09,Bottom,Center-Right,True,0,559.98,455.51,True,Standard Shelf,True,Clinic Plus,
AUD00388,2024-05-02,STR3776,HyperCity,Hypermarket,Chennai,South,Rahul Verma,Herbal Essences,Herbal Essences Color Protect Shampoo,HER1000COL15,Color Protect,1000,8,60,13.33,Eye Level,Center-Right,True,0,306.09,,False,Clip Strip,True,Dove,
AUD00389,2024-11-14,STR3715,WholesaleMart,Wholesale,Hyderabad,South,Anita Patel,Dove,Dove Smoothing Shampoo,DOV500SMO44,Smoothing,500,1,32,3.12,Top,Center,True,0,178.32,,False,Gondola End,False,Sunsilk,
AUD00390,2024-01-08,STR9799,More Supermarket,Supermarket,Kolkata,East,Amit Singh,Garnier,Garnier Keratin Shampoo,GAR400KER92,Keratin,400,3,54,5.56,Mid,Center,True,0,191.59,,False,Standard Shelf,True,L'Oréal,
AUD00391,2024-12-28,STR1424,Booker,Wholesale,Hyderabad,South,Rahul Verma,Garnier,Garnier Volumizing Shampoo,GAR700VOL44,Volumizing,700,4,27,14.81,Top,Right,True,0,567.65,467.83,True,Standard Shelf,True,TRESemmé,
AUD00392,2024-05-15,STR6258,In & Out,Convenience,Chennai,South,Vikram Rao,Rejoice,Rejoice Color Protect Shampoo,REJ340COL33,Color Protect,340,2,35,5.71,Eye Level,Center-Right,True,0,584.33,,False,Standard Shelf,True,Herbal Essences,
AUD00393,2024-12-23,STR3719,Frank Ross,Pharmacy,Bangalore,South,Neha Gupta,Herbal Essences,Herbal Essences Repair & Care Shampoo,HER500REP66,Repair & Care,500,2,27,7.41,Bottom,Center-Right,True,0,601.61,,False,Gondola End,True,Garnier,
AUD00394,2024-01-04,STR1616,Costco India,Wholesale,Ahmedabad,West,Rahul Verma,Herbal Essences,Herbal Essences Moisturizing Shampoo,HER400MOI13,Moisturizing,400,5,40,12.5,Mid,Center-Left,True,0,256.4,,False,Clip Strip,True,Dove,
AUD00395,2024-10-31,STR1934,Daily Needs,Convenience,Mumbai,West,Anita Patel,Clinic Plus,Clinic Plus Color Protect Shampoo,CLI700COL10,Color Protect,700,7,54,12.96,Mid,Center,True,0,335.26,,False,Free Standing Display,True,Head & Shoulders,
AUD00396,2024-04-14,STR7996,QuickMart,Convenience,Pune,West,Amit Singh,Head & Shoulders,Head & Shoulders Strengthening Shampoo,HEA200STR87,Strengthening,200,5,24,20.83,Top,Center-Left,False,7,150.23,,False,End Cap,False,Garnier,
AUD00397,2024-05-01,STR6059,More Supermarket,Supermarket,Jaipur,North,Amit Singh,Garnier,Garnier Argan Oil Shampoo,GAR340ARG30,Argan Oil,340,7,33,21.21,Eye Level,Right,True,0,510.39,,False,Gondola End,True,Herbal Essences,
AUD00398,2024-05-20,STR6338,QuickMart,Convenience,Surat,West,Vikram Rao,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ500ANT52,Anti-Dandruff,500,6,56,10.71,Eye Level,Left,True,0,587.64,524.04,True,Free Standing Display,False,Head & Shoulders,
AUD00399,2024-09-02,STR4467,MedPlus,Pharmacy,Jaipur,North,Anita Patel,Herbal Essences,Herbal Essences Argan Oil Shampoo,HER700ARG14,Argan Oil,700,3,30,10.0,Top,Center,True,0,394.23,,False,End Cap,True,Dove,
AUD00400,2024-03-14,STR7066,MedPlus,Pharmacy,Chennai,South,Priya Sharma,Pantene,Pantene Anti-Dandruff Shampoo,PAN200ANT16,Anti-Dandruff,200,5,30,16.67,Top,Center-Left,True,0,262.88,,False,Free Standing Display,True,Head & Shoulders,
AUD00401,2024-08-13,STR1815,Metro Cash & Carry,Wholesale,Ahmedabad,West,Rahul Verma,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER400ANT19,Anti-Dandruff,400,5,32,15.62,Bottom,Center,True,0,520.02,,False,Standard Shelf,True,Clinic Plus,
AUD00402,2024-10-20,STR9884,More Supermarket,Supermarket,Bangalore,South,Priya Sharma,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA500ARG62,Argan Oil,500,6,36,16.67,Eye Level,Left,False,14,238.49,225.74,True,Gondola End,True,Garnier,
AUD00403,2024-10-09,STR3859,D-Mart,Hypermarket,Chennai,South,Rahul Verma,Rejoice,Rejoice Argan Oil Shampoo,REJ700ARG78,Argan Oil,700,6,35,17.14,Eye Level,Center,True,0,618.16,,False,Standard Shelf,True,Clinic Plus,
AUD00404,2024-03-11,STR8519,D-Mart,Hypermarket,Delhi,North,Vikram Rao,TRESemmé,TRESemmé Smoothing Shampoo,TRE400SMO37,Smoothing,400,5,33,15.15,Eye Level,Right,True,0,552.32,,False,Clip Strip,True,Garnier,
AUD00405,2024-03-07,STR4095,Costco India,Wholesale,Kolkata,East,Anita Patel,Pantene,Pantene Smoothing Shampoo,PAN700SMO91,Smoothing,700,6,31,19.35,Top,Right,True,0,346.38,,False,End Cap,True,Dove,
AUD00406,2024-01-08,STR8977,More Supermarket,Supermarket,Delhi,North,Anita Patel,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI340ANT27,Anti-Dandruff,340,5,44,11.36,Eye Level,Right,True,0,277.92,,False,Gondola End,True,Sunsilk,
AUD00407,2024-09-16,STR1886,QuickMart,Convenience,Pune,West,Anita Patel,Head & Shoulders,Head & Shoulders Smoothing Shampoo,HEA200SMO70,Smoothing,200,4,45,8.89,Bottom,Center,True,0,212.88,,False,Clip Strip,True,Garnier,
AUD00408,2024-06-28,STR7522,Spencer's,Supermarket,Surat,West,Neha Gupta,Herbal Essences,Herbal Essences Argan Oil Shampoo,HER500ARG94,Argan Oil,500,6,51,11.76,Bottom,Center-Left,False,9,515.61,419.6,True,Standard Shelf,False,L'Oréal,
AUD00409,2024-07-30,STR8732,Wellness Forever,Pharmacy,Mumbai,West,Amit Singh,Garnier,Garnier Keratin Shampoo,GAR1000KER13,Keratin,1000,4,41,9.76,Eye Level,Left,True,0,609.68,567.35,True,Clip Strip,True,Head & Shoulders,
AUD00410,2024-07-02,STR7155,Reliance Fresh,Supermarket,Delhi,North,Anita Patel,Dove,Dove Smoothing Shampoo,DOV1000SMO32,Smoothing,1000,7,59,11.86,Bottom,Left,False,13,509.72,,False,Clip Strip,True,Herbal Essences,
AUD00411,2024-12-25,STR5221,Spencer's,Supermarket,Kolkata,East,Divya Nair,Sunsilk,Sunsilk Smoothing Shampoo,SUN700SMO13,Smoothing,700,4,52,7.69,Mid,Center-Right,True,0,122.62,,False,Standard Shelf,True,Dove,
AUD00412,2024-11-28,STR3066,Reliance Fresh,Supermarket,Surat,West,Neha Gupta,Dove,Dove Repair & Care Shampoo,DOV400REP61,Repair & Care,400,8,27,29.63,Eye Level,Center-Right,True,0,619.77,,False,Free Standing Display,False,Clinic Plus,
AUD00413,2024-07-17,STR4543,HyperCity,Hypermarket,Ahmedabad,West,Suresh Kumar,Rejoice,Rejoice Strengthening Shampoo,REJ500STR22,Strengthening,500,4,57,7.02,Top,Center,True,0,303.02,285.9,True,Gondola End,True,Garnier,
AUD00414,2024-01-14,STR8178,Costco India,Wholesale,Pune,West,Anita Patel,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ400ANT66,Anti-Dandruff,400,4,28,14.29,Mid,Left,True,0,459.48,,False,Clip Strip,True,L'Oréal,
AUD00415,2024-11-29,STR9724,More Supermarket,Supermarket,Kolkata,East,Neha Gupta,Garnier,Garnier Smoothing Shampoo,GAR700SMO74,Smoothing,700,8,26,30.77,Bottom,Center-Right,True,0,250.5,,False,Standard Shelf,True,Rejoice,
AUD00416,2024-06-27,STR7560,WholesaleMart,Wholesale,Mumbai,West,Amit Singh,Garnier,Garnier Color Protect Shampoo,GAR700COL99,Color Protect,700,8,40,20.0,Eye Level,Center-Right,True,0,295.1,,False,Clip Strip,True,TRESemmé,
AUD00417,2024-06-19,STR7985,HyperCity,Hypermarket,Pune,West,Rahul Verma,Dove,Dove Keratin Shampoo,DOV400KER80,Keratin,400,3,40,7.5,Bottom,Center-Right,False,9,476.61,,False,Standard Shelf,True,Rejoice,
AUD00418,2024-11-10,STR8518,Nature's Basket,Supermarket,Mumbai,West,Divya Nair,Sunsilk,Sunsilk Repair & Care Shampoo,SUN1000REP42,Repair & Care,1000,1,34,2.94,Bottom,Center-Right,True,0,574.61,,False,Gondola End,True,Rejoice,
AUD00419,2024-07-12,STR4750,Reliance Fresh,Supermarket,Ahmedabad,West,Neha Gupta,L'Oréal,L'Oréal Charcoal Shampoo,L'O340CHA51,Charcoal,340,2,51,3.92,Bottom,Center-Left,True,0,417.95,,False,Gondola End,True,Clinic Plus,
AUD00420,2024-01-10,STR4459,Spencer's,Supermarket,Surat,West,Priya Sharma,Garnier,Garnier Strengthening Shampoo,GAR200STR14,Strengthening,200,2,47,4.26,Top,Center-Left,True,0,515.25,,False,Standard Shelf,True,Dove,
AUD00421,2024-04-16,STR3442,Costco India,Wholesale,Kolkata,East,Amit Singh,Head & Shoulders,Head & Shoulders Volumizing Shampoo,HEA700VOL97,Volumizing,700,4,47,8.51,Mid,Center-Right,True,0,499.08,,False,Standard Shelf,False,Sunsilk,
AUD00422,2024-03-19,STR7853,7-Eleven,Convenience,Ahmedabad,West,Amit Singh,Sunsilk,Sunsilk Keratin Shampoo,SUN340KER32,Keratin,340,1,42,2.38,Mid,Right,True,0,320.12,,False,Standard Shelf,True,Head & Shoulders,
AUD00423,2024-08-10,STR3741,Nature's Basket,Supermarket,Chennai,South,Suresh Kumar,Dove,Dove Argan Oil Shampoo,DOV500ARG92,Argan Oil,500,4,40,10.0,Mid,Right,True,0,405.24,,False,Free Standing Display,True,Herbal Essences,
AUD00424,2024-05-01,STR2616,More Supermarket,Supermarket,Kolkata,East,Amit Singh,Dove,Dove Color Protect Shampoo,DOV500COL17,Color Protect,500,6,36,16.67,Bottom,Center-Left,False,12,135.13,,False,Gondola End,True,Head & Shoulders,
AUD00425,2024-08-08,STR7178,BigBazaar,Hypermarket,Mumbai,West,Rahul Verma,Herbal Essences,Herbal Essences Charcoal Shampoo,HER400CHA16,Charcoal,400,4,43,9.3,Mid,Center,True,0,186.25,,False,End Cap,False,Clinic Plus,
AUD00426,2024-03-12,STR2930,MedPlus,Pharmacy,Bangalore,South,Neha Gupta,L'Oréal,L'Oréal Moisturizing Shampoo,L'O200MOI14,Moisturizing,200,3,51,5.88,Bottom,Center-Left,True,0,485.32,,False,Standard Shelf,True,Garnier,
AUD00427,2024-04-24,STR3452,Metro Cash & Carry,Wholesale,Ahmedabad,West,Priya Sharma,Garnier,Garnier Repair & Care Shampoo,GAR700REP74,Repair & Care,700,2,25,8.0,Mid,Left,False,3,442.36,,False,End Cap,True,Sunsilk,
AUD00428,2024-06-11,STR2861,MedPlus,Pharmacy,Ahmedabad,West,Rahul Verma,Head & Shoulders,Head & Shoulders Smoothing Shampoo,HEA700SMO48,Smoothing,700,5,26,19.23,Mid,Left,False,7,178.4,149.25,True,Clip Strip,True,Clinic Plus,
AUD00429,2024-12-04,STR5807,D-Mart,Hypermarket,Kolkata,East,Rahul Verma,Pantene,Pantene Anti-Dandruff Shampoo,PAN340ANT96,Anti-Dandruff,340,3,42,7.14,Top,Center,True,0,449.64,362.57,True,Clip Strip,True,Clinic Plus,
AUD00430,2024-11-10,STR3849,Nature's Basket,Supermarket,Chennai,South,Suresh Kumar,Dove,Dove Volumizing Shampoo,DOV700VOL96,Volumizing,700,8,57,14.04,Mid,Center-Left,True,0,106.09,96.18,True,End Cap,True,L'Oréal,
AUD00431,2024-04-17,STR3871,Reliance Fresh Extra,Hypermarket,Ahmedabad,West,Priya Sharma,Pantene,Pantene Moisturizing Shampoo,PAN500MOI39,Moisturizing,500,5,23,21.74,Top,Right,True,0,503.78,420.39,True,Clip Strip,True,L'Oréal,
AUD00432,2024-01-19,STR6863,HyperCity,Hypermarket,Delhi,North,Amit Singh,Herbal Essences,Herbal Essences Volumizing Shampoo,HER1000VOL61,Volumizing,1000,8,56,14.29,Eye Level,Right,True,0,641.66,543.79,True,Standard Shelf,True,Sunsilk,
AUD00433,2024-01-10,STR6420,More Supermarket,Supermarket,Mumbai,West,Vikram Rao,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI340ANT22,Anti-Dandruff,340,6,49,12.24,Mid,Center-Right,True,0,583.68,,False,Free Standing Display,True,L'Oréal,
AUD00434,2024-04-25,STR6032,In & Out,Convenience,Hyderabad,South,Suresh Kumar,L'Oréal,L'Oréal Smoothing Shampoo,L'O200SMO30,Smoothing,200,4,46,8.7,Top,Left,True,0,86.47,69.92,True,Free Standing Display,False,Pantene,
AUD00435,2024-04-28,STR9924,Spencer's,Supermarket,Delhi,North,Vikram Rao,Garnier,Garnier Moisturizing Shampoo,GAR200MOI78,Moisturizing,200,1,40,2.5,Bottom,Center-Right,True,0,470.69,,False,End Cap,True,Herbal Essences,
AUD00436,2024-11-23,STR4409,Reliance Fresh Extra,Hypermarket,Kolkata,East,Suresh Kumar,Rejoice,Rejoice Argan Oil Shampoo,REJ1000ARG93,Argan Oil,1000,8,36,22.22,Top,Right,True,0,234.27,193.94,True,Gondola End,True,L'Oréal,
AUD00437,2024-01-27,STR3217,Spencer's,Supermarket,Delhi,North,Divya Nair,Head & Shoulders,Head & Shoulders Repair & Care Shampoo,HEA200REP99,Repair & Care,200,1,42,2.38,Eye Level,Center-Right,True,0,366.93,317.88,True,Clip Strip,True,Pantene,
AUD00438,2024-05-30,STR5538,Reliance Fresh Extra,Hypermarket,Jaipur,North,Divya Nair,TRESemmé,TRESemmé Repair & Care Shampoo,TRE400REP35,Repair & Care,400,1,30,3.33,Top,Left,True,0,113.71,,False,Free Standing Display,False,Dove,
AUD00439,2024-11-05,STR2942,Apollo Pharmacy,Pharmacy,Ahmedabad,West,Amit Singh,Pantene,Pantene Strengthening Shampoo,PAN400STR12,Strengthening,400,7,41,17.07,Top,Right,True,0,413.27,357.11,True,Free Standing Display,True,Garnier,
AUD00440,2024-10-25,STR1343,QuickMart,Convenience,Pune,West,Rahul Verma,Sunsilk,Sunsilk Strengthening Shampoo,SUN340STR47,Strengthening,340,4,47,8.51,Bottom,Center-Left,True,0,82.39,,False,Free Standing Display,True,TRESemmé,
AUD00441,2024-06-28,STR8084,7-Eleven,Convenience,Chennai,South,Vikram Rao,L'Oréal,L'Oréal Charcoal Shampoo,L'O340CHA79,Charcoal,340,2,26,7.69,Bottom,Right,True,0,359.8,312.38,True,Standard Shelf,True,Sunsilk,
AUD00442,2024-04-26,STR9985,D-Mart,Hypermarket,Kolkata,East,Divya Nair,Sunsilk,Sunsilk Volumizing Shampoo,SUN500VOL24,Volumizing,500,8,50,16.0,Bottom,Center,False,3,420.4,354.9,True,Gondola End,True,Rejoice,
AUD00443,2024-06-13,STR3876,Metro Cash & Carry,Wholesale,Hyderabad,South,Amit Singh,Rejoice,Rejoice Charcoal Shampoo,REJ400CHA26,Charcoal,400,5,52,9.62,Bottom,Left,False,14,357.78,,False,Standard Shelf,True,Herbal Essences,
AUD00444,2024-03-15,STR7063,Nature's Basket,Supermarket,Pune,West,Divya Nair,Dove,Dove Color Protect Shampoo,DOV500COL77,Color Protect,500,7,38,18.42,Mid,Center-Left,True,0,514.91,,False,Standard Shelf,True,Garnier,
AUD00445,2024-04-24,STR9569,More Supermarket,Supermarket,Kolkata,East,Anita Patel,Sunsilk,Sunsilk Color Protect Shampoo,SUN500COL44,Color Protect,500,1,41,2.44,Mid,Center-Right,True,0,520.81,,False,End Cap,True,Rejoice,
AUD00446,2024-05-27,STR3237,BigBazaar,Hypermarket,Hyderabad,South,Amit Singh,Head & Shoulders,Head & Shoulders Smoothing Shampoo,HEA500SMO93,Smoothing,500,2,37,5.41,Bottom,Left,True,0,628.77,552.2,True,Free Standing Display,True,Clinic Plus,
AUD00447,2024-07-21,STR3108,7-Eleven,Convenience,Pune,West,Vikram Rao,L'Oréal,L'Oréal Smoothing Shampoo,L'O500SMO69,Smoothing,500,8,31,25.81,Eye Level,Center-Right,True,0,613.43,582.44,True,Clip Strip,True,Clinic Plus,
AUD00448,2024-08-03,STR8800,Booker,Wholesale,Surat,West,Divya Nair,L'Oréal,L'Oréal Argan Oil Shampoo,L'O700ARG36,Argan Oil,700,6,40,15.0,Eye Level,Center-Right,True,0,96.26,,False,Standard Shelf,True,Garnier,
AUD00449,2024-04-25,STR3971,Spencer's,Supermarket,Chennai,South,Anita Patel,Pantene,Pantene Keratin Shampoo,PAN340KER78,Keratin,340,3,28,10.71,Eye Level,Center,True,0,303.36,,False,Clip Strip,True,Herbal Essences,
AUD00450,2024-11-28,STR1627,Daily Needs,Convenience,Delhi,North,Anita Patel,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI1000MOI91,Moisturizing,1000,8,56,14.29,Top,Right,True,0,627.17,,False,Gondola End,True,Garnier,
AUD00451,2024-09-11,STR9412,Wellness Forever,Pharmacy,Kolkata,East,Vikram Rao,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA500CHA38,Charcoal,500,8,53,15.09,Eye Level,Center-Left,True,0,140.45,,False,Standard Shelf,True,Garnier,
AUD00452,2024-12-22,STR4893,HyperCity,Hypermarket,Hyderabad,South,Rahul Verma,Dove,Dove Volumizing Shampoo,DOV500VOL22,Volumizing,500,4,57,7.02,Bottom,Left,True,0,194.34,179.6,True,Gondola End,True,Clinic Plus,
AUD00453,2024-06-26,STR5591,Spencer's,Supermarket,Jaipur,North,Divya Nair,TRESemmé,TRESemmé Smoothing Shampoo,TRE700SMO53,Smoothing,700,4,60,6.67,Eye Level,Left,True,0,283.31,,False,Standard Shelf,False,Pantene,
AUD00454,2024-06-19,STR1559,D-Mart,Hypermarket,Surat,West,Vikram Rao,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA500ARG45,Argan Oil,500,6,36,16.67,Bottom,Right,True,0,122.61,,False,Free Standing Display,True,Clinic Plus,
AUD00455,2024-09-20,STR8915,Daily Needs,Convenience,Hyderabad,South,Neha Gupta,Herbal Essences,Herbal Essences Volumizing Shampoo,HER340VOL68,Volumizing,340,6,34,17.65,Top,Center-Right,True,0,227.6,,False,Clip Strip,True,Dove,
AUD00456,2024-12-25,STR4239,More Supermarket,Supermarket,Ahmedabad,West,Anita Patel,Sunsilk,Sunsilk Charcoal Shampoo,SUN700CHA77,Charcoal,700,3,60,5.0,Top,Center-Right,True,0,529.47,,False,Clip Strip,True,Pantene,
AUD00457,2024-12-01,STR6813,D-Mart,Hypermarket,Surat,West,Divya Nair,Clinic Plus,Clinic Plus Strengthening Shampoo,CLI1000STR33,Strengthening,1000,2,44,4.55,Eye Level,Left,True,0,115.97,,False,Free Standing Display,True,L'Oréal,
AUD00458,2024-02-10,STR5887,Daily Needs,Convenience,Ahmedabad,West,Amit Singh,Dove,Dove Volumizing Shampoo,DOV400VOL68,Volumizing,400,6,60,10.0,Eye Level,Center-Left,False,7,319.55,,False,Standard Shelf,True,Sunsilk,
